FswTime(sec),CurrentYear(year),CurrentMonth(month),CurrentDay(day),CurrentHour(hour),CurrentMinute(min),CurrentSecond(sec),Latitude(rad),Longitude(rad),Altitude(m),RawPrimaryGenericPointData[0](),RawPrimaryGenericPointData[1](),RawPrimaryGenericPointData[2](),RawSecondaryGenericPointData[0](),RawSecondaryGenericPointData[1](),RawSecondaryGenericPointData[2](),Q_B_I[0](1),Q_B_I[1](1),Q_B_I[2](1),Q_B_I[3](1),Q_E_I[0](1),Q_E_I[1](1),Q_E_I[2](1),Q_E_I[3](1),SensedPos_I__GPS[0](m),SensedPos_I__GPS[1](m),SensedPos_I__GPS[2](m),SensedVel_I__GPS[0](m/sec),SensedVel_I__GPS[1](m/sec),SensedVel_I__GPS[2](m/sec),AttitudeError[0](rad),AttitudeError[1](rad),AttitudeError[2](rad),AngVel_B_I[0](rad/sec),AngVel_B_I[1](rad/sec),AngVel_B_I[2](rad/sec),AngVelMag_B_I(rad/sec),LastNewWheelTime__RWA_A(sec),LastNewWheelTime__RWA_B(sec),LastNewWheelTime__RWA_C(sec),SensedWheelSpeed__RWA_A(rad/sec),SensedWheelSpeed__RWA_B(rad/sec),SensedWheelSpeed__RWA_C(rad/sec),WheelCmd__RWA_A(N*m),WheelCmd__RWA_B(N*m),WheelCmd__RWA_C(N*m),DesiredWheelCommand[0](N*m),DesiredWheelCommand[1](N*m),DesiredWheelCommand[2](N*m),WheelSpeedReceived__RWA_A(1),WheelSpeedReceived__RWA_B(1),WheelSpeedReceived__RWA_C(1),WheelTorqueReceived__RWA_A(1),WheelTorqueReceived__RWA_B(1),WheelTorqueReceived__RWA_C(1),TotalTorqueRodCommand[0](A*m^2),TotalTorqueRodCommand[1](A*m^2),TotalTorqueRodCommand[2](A*m^2),Pos_I[0](m),Pos_I[1](m),Pos_I[2](m),Vel_I[0](m/sec),Vel_I[1](m/sec),Vel_I[2](m/sec),ExtrapolatedPos_I[0](m),ExtrapolatedPos_I[1](m),ExtrapolatedPos_I[2](m),ExtrapolatedVel_I[0](m/sec),ExtrapolatedVel_I[1](m/sec),ExtrapolatedVel_I[2](m/sec),SemiMajorAxis(m),Eccentricity(1),Inclination(deg),Raan(deg),ArgPerigee(deg),TrueAnomaly(deg),Mode(),TrackerValid__ST(),GpsTime__GPS(sec),GpsSeconds__GPS(msec),GpsWeek__GPS(),StateOfCharge__BAT(A*hr),PercentSoC__BAT(1),DepthOfDischarge__BAT(1),IncomingCharge__BAT(W),InEclipse(),TotalLoad__BAT(W),IMUAccMag__IMU(m/sec^2),IMUAccUnit__IMU[0](1),IMUAccUnit__IMU[1](1),IMUAccUnit__IMU[2](1),IMURate_B__IMU[0](rad/sec),IMURate_B__IMU[1](rad/sec),IMURate_B__IMU[2](rad/sec),IMURateMag__IMU(rad/sec),IMURateValid__IMU(),LastNewAccTime__IMU(sec),LastNewTrackerTime__ST(sec),TrackerRateMag__ST(rad/sec),TrackerQ_J_ST__ST[0](1),TrackerQ_J_ST__ST[1](1),TrackerQ_J_ST__ST[2](1),TrackerQ_J_ST__ST[3](1),BField_B__TAM[0](T),BField_B__TAM[1](T),BField_B__TAM[2](T),BField_MAG__TAM[0](T),BField_MAG__TAM[1](T),BField_MAG__TAM[2](T),LastNewMagTime__TAM(sec),SunBetaAngle(rad),SunUnit_B[0](1),SunUnit_B[1](1),SunUnit_B[2](1),SunSensorIsGood__MX_SN07_32(),SunSensorIsGood__MXPYPZ_SN07_29(),SunSensorIsGood__MXMYPZ_SN07_29(),SunSensorIsGood__MXMYMZ_SN07_30(),SunSensorIsGood__MXPYMZ_SN07_21(),SunSensorIsGood__PX_SN07_25(),SunSensorIsGood__MXPYPZ_SN07_34(),SunSensorIsGood__PXMYPZ_SN07_33(),SunSensorIsGood__PXMYMZ_SN07_22(),SunSensorIsGood__PXPYMZ_SN07_28(),TrackerDataIsGood__ST(),TrackerRateIsGood__ST(),MagDataIsGood__TAM(),LastNewGpsTime__GPS(sec),AngleToPrimaryTarget(rad),Variant,Run_Batch,date_loaded,date_created,UTC,Longitude(deg),Latitude(deg),TimeDelay,Scenario,Run_Batch_Variant,result_label
181,2025,1,0,12,48,16,-0.17981,1.14286,899860,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.782533,-0.488911,-0.250768,0.292786,0.83441,-0.00066654,0.00101534,-0.551143,7155290.0,-176167.0,-1319010.0,-1354.52,-1019.4,-7203.61,-0.00147527,0.000601758,-0.00465483,0.00499838,0.00210865,0.00794618,0.00962144,181,181,181,-18.6048,-4.60906,-29.7366,0.00328428,-0.000462931,0.00756137,-0.00325897,0.000446782,-0.00757301,0,0,0,0,0,0,-0.00557383,-0.00320661,0.000796443,7155310.0,-176161.0,-1319000.0,-1353.64,-1019.24,-7203.8,7155290.0,-176167.0,-1319010.0,-1354.52,-1019.4,-7203.61,7277730.0,8.8399e-05,98.0382,-179.919,-54.729,-114.725,8,1,1419770896,305296,2347,524747,0.808447,0.191553,238.549,0,0.0,0,0,0,0,0.00499838,0.00210865,0.00794618,0.00962144,1,0,180.2,0.0104365,0.784848,0.568428,-0.243425,0.0405917,1.06351e-05,-2.00743e-05,-6.3933e-06,1.06351e-05,2.00743e-05,6.3933e-06,181,-0.991132,-0.53687,-0.00125583,-0.843664,0,0,0,2,2,0,0,0,0,0,1,1,1,181,0.00159328,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:47:58,65.48105457432126,-10.302354114247333,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
182,2025,1,0,12,48,17,-0.180817,1.14264,899854,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.782782,-0.488388,-0.247293,0.295932,0.83443,-0.000666503,0.00101536,-0.551112,7153950.0,-177169.0,-1326190.0,-1362.11,-1019.04,-7202.22,-0.00179287,0.000659989,-0.00462464,0.00499562,0.00205864,0.00796293,0.00962301,182,182,182,-18.5924,-4.4982,-29.7999,0.00368004,-0.000827073,0.0074564,-0.003655,0.000810497,-0.00746782,0,0,0,0,0,0,-0.0056107,-0.00316836,0.000776349,7153950.0,-177181.0,-1326210.0,-1361.07,-1019.06,-7202.42,7153950.0,-177169.0,-1326190.0,-1362.11,-1019.04,-7202.22,7277720.0,9.26497e-05,98.0383,-179.919,-55.7556,-113.64,8,1,1419770897,305297,2347,524767,0.808478,0.191522,237.773,0,0.0,0,0,0,0,0.00499562,0.00205864,0.00796293,0.00962301,1,0,181.2,0.00944647,0.783059,0.569804,-0.246415,0.0377144,1.05191e-05,-2.01765e-05,-6.32096e-06,1.05191e-05,2.01765e-05,6.32096e-06,182,-0.991131,-0.535037,-0.000961303,-0.844828,0,0,0,2,2,0,0,0,0,0,1,1,1,182,0.00191049,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:47:59,65.46844950282839,-10.360050964217006,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
183,2025,1,0,12,48,18,-0.181823,1.14242,899854,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.78303,-0.487702,-0.243735,0.299339,0.83445,-0.000666466,0.00101539,-0.551082,7152580.0,-178183.0,-1333410.0,-1369.37,-1018.58,-7200.84,-0.00167086,0.000551009,-0.00420799,0.00498956,0.00200941,0.00797128,0.00961637,183,183,183,-18.5689,-4.38913,-29.833,0.00370725,-0.000370972,0.00743444,-0.00368248,0.000354059,-0.00744569,0,0,0,0,0,0,-0.00566418,-0.00314462,0.000776171,7152580.0,-178193.0,-1333400.0,-1368.46,-1018.84,-7201.01,7152580.0,-178183.0,-1333410.0,-1369.37,-1018.58,-7200.84,7277640.0,9.78546e-05,98.038,-179.919,-49.905,-119.432,8,1,1419770898,305298,2347,524786,0.808508,0.191492,237.015,0,0.0,0,0,0,0,0.00498956,0.00200941,0.00797128,0.00961637,1,0,182.2,0.00996008,0.781221,0.571196,-0.249471,0.0345298,1.04016e-05,-2.0278e-05,-6.24897e-06,1.04016e-05,2.0278e-05,6.24897e-06,183,-0.991136,-0.533389,-0.0008324,-0.84587,0,0,0,2,2,0,0,0,0,0,1,1,1,183,0.00175937,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:48:00,65.4558444313355,-10.417690518407168,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
184,2025,1,0,12,48,19,-0.182829,1.1422,899851,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.783104,-0.487349,-0.240413,0.302392,0.83447,-0.000666429,0.00101541,-0.551051,7151200.0,-179210.0,-1340600.0,-1376.9,-1018.82,-7199.64,-0.0025546,0.000580481,-0.00434369,0.00500252,0.00196424,0.0079884,0.00962798,184,184,184,-18.6134,-4.28922,-29.8968,0.00482307,-0.000375652,0.00749349,-0.0047986,0.000358079,-0.00750449,0,0,0,0,0,0,-0.00568629,-0.0030916,0.000733704,7151210.0,-179208.0,-1340610.0,-1375.87,-1018.62,-7199.65,7151200.0,-179210.0,-1340600.0,-1376.9,-1018.82,-7199.64,7277670.0,9.7971e-05,98.0377,-179.919,-52.5814,-116.698,8,1,1419770899,305299,2347,524806,0.808538,0.191462,236.272,0,0.0,0,0,0,0,0.00500252,0.00196424,0.0079884,0.00962798,1,0,183.2,0.00905249,0.779376,0.572658,-0.252235,0.0318272,1.02827e-05,-2.03787e-05,-6.17718e-06,1.02827e-05,2.03787e-05,6.17718e-06,184,-0.99114,-0.531657,-0.000147172,-0.84696,0,0,0,2,2,0,0,0,0,0,1,1,1,184,0.00261972,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:48:01,65.44323935984264,-10.475330072597329,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
185,2025,1,0,12,48,20,-0.183836,1.14198,899848,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.783591,-0.486355,-0.236852,0.305524,0.834491,-0.000666392,0.00101543,-0.551021,7149820.0,-180215.0,-1347810.0,-1384.36,-1018.58,-7197.94,-0.00183588,0.000757195,-0.0047007,0.00499852,0.00191493,0.00801129,0.00963498,185,185,185,-18.5992,-4.18046,-29.9823,0.0035865,-0.000724273,0.00864884,-0.00356241,0.000706793,-0.00865969,0,0,0,0,0,0,-0.00571059,-0.00306223,0.000766086,7149830.0,-180226.0,-1347800.0,-1383.28,-1018.43,-7198.25,7149820.0,-180215.0,-1347810.0,-1384.36,-1018.58,-7197.94,7277650.0,0.000100866,98.0377,-179.919,-51.842,-117.379,8,1,1419770900,305300,2347,524826,0.808569,0.191431,235.546,0,0.0,0,0,0,0,0.00499852,0.00191493,0.00801129,0.00963498,1,0,184.2,0.00973936,0.777733,0.57364,-0.255432,0.0286918,1.01624e-05,-2.04787e-05,-6.10546e-06,1.01624e-05,2.04787e-05,6.10546e-06,185,-0.99114,-0.529832,-0.000935453,-0.848102,0,0,0,2,2,0,0,0,0,0,1,1,1,185,0.0019859,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:48:02,65.43063428834975,-10.533026922567002,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
186,2025,1,0,12,48,21,-0.184843,1.14176,899847,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.783767,-0.485587,-0.233647,0.308746,0.834511,-0.000666355,0.00101546,-0.55099,7148440.0,-181267.0,-1355010.0,-1391.64,-1018.31,-7196.74,-0.00194659,0.000320376,-0.00499339,0.00499501,0.00187892,0.00804512,0.00965424,186,186,186,-18.5843,-4.10013,-30.1081,0.00342134,0.000186504,0.00850735,-0.00339736,-0.00020427,-0.00851809,0,0,0,0,0,0,-0.00573809,-0.00301789,0.000744056,7148440.0,-181243.0,-1355010.0,-1390.68,-1018.24,-7196.88,7148440.0,-181267.0,-1355010.0,-1391.64,-1018.31,-7196.74,7277710.0,9.69051e-05,98.0376,-179.919,-56.31,-112.852,8,1,1419770901,305301,2347,524845,0.808599,0.191401,234.836,0,0.0,0,0,0,0,0.00499501,0.00187892,0.00804512,0.00965424,1,0,185.2,0.00922459,0.776039,0.574858,-0.258158,0.0256113,1.00404e-05,-2.05781e-05,-6.03405e-06,1.00404e-05,2.05781e-05,6.03405e-06,186,-0.991141,-0.528565,-0.000987742,-0.848892,0,0,0,2,2,0,0,0,0,0,1,1,1,186,0.00197278,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:48:03,65.41802921685688,-10.590723772536675,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
187,2025,1,0,12,48,22,-0.185849,1.14154,899847,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.783898,-0.485021,-0.230106,0.311944,0.834531,-0.000666317,0.00101548,-0.55096,7147040.0,-182264.0,-1362210.0,-1399.2,-1018.28,-7195.1,-0.00220763,0.000581708,-0.00488524,0.00499339,0.00183804,0.00807062,0.00966681,187,187,187,-18.5764,-4.01051,-30.2046,0.00403407,-0.000588341,0.00855695,-0.00401042,0.000570121,-0.00856743,0,0,0,0,0,0,-0.00578475,-0.00298673,0.000736217,7147040.0,-182271.0,-1362200.0,-1398.07,-1018.12,-7195.48,7147040.0,-182264.0,-1362210.0,-1399.2,-1018.28,-7195.1,7277730.0,9.47562e-05,98.0381,-179.919,-57.9505,-111.154,8,1,1419770902,305302,2347,524865,0.808629,0.191371,234.138,0,0.0,0,0,0,0,0.00499339,0.00183804,0.00807062,0.00966681,1,0,186.2,0.00961465,0.774115,0.57623,-0.261134,0.0226669,9.9168e-06,-2.06768e-05,-5.96281e-06,9.9168e-06,2.06768e-05,5.96281e-06,187,-0.991133,-0.526739,-0.000698257,-0.850027,0,0,0,2,2,0,0,0,0,0,1,1,1,187,0.00228298,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:48:04,65.405424145364,-10.648363326726836,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
188,2025,1,0,12,48,23,-0.186856,1.14132,899843,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.784077,-0.484266,-0.226707,0.315142,0.834551,-0.00066628,0.00101551,-0.55093,7145640.0,-183273.0,-1369370.0,-1406.22,-1017.85,-7193.56,-0.00220973,0.000574229,-0.00505948,0.00499346,0.00179259,0.00810077,0.00968352,188,188,188,-18.5751,-3.91017,-30.3171,0.00354873,-0.000683615,0.00817796,-0.0035254,0.00066511,-0.00818825,0,0,0,0,0,0,-0.00581218,-0.00294604,0.000728666,7145640.0,-183284.0,-1369400.0,-1405.48,-1017.9,-7194.06,7145640.0,-183273.0,-1369370.0,-1406.22,-1017.85,-7193.56,7277710.0,9.90557e-05,98.0379,-179.919,-57.2617,-111.784,8,1,1419770903,305303,2347,524884,0.808659,0.191341,233.456,0,0.0,0,0,0,0,0.00499346,0.00179259,0.00810077,0.00968352,1,0,187.2,0.00946083,0.772312,0.577445,-0.264021,0.0196144,9.79155e-06,-2.07748e-05,-5.89176e-06,9.79155e-06,2.07748e-05,5.89176e-06,188,-0.991137,-0.525182,-0.00077827,-0.85099,0,0,0,2,2,0,0,0,0,0,1,1,1,188,0.00228312,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:48:05,65.39281907387111,-10.70606017669651,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
189,2025,1,0,12,48,24,-0.187861,1.1411,899839,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.784303,-0.48315,-0.223157,0.318803,0.834571,-0.000666243,0.00101553,-0.550899,7144210.0,-184301.0,-1376580.0,-1413.78,-1017.8,-7192.54,-0.00128227,0.000189923,-0.00456079,0.00497067,0.00175806,0.00811455,0.009677,189,189,189,-18.4914,-3.83338,-30.3709,0.00220958,0.000131229,0.00762818,-0.00218634,-0.000149736,-0.0076384,0,0,0,0,0,0,-0.00587852,-0.00293247,0.000754507,7144230.0,-184298.0,-1376580.0,-1412.88,-1017.68,-7192.57,7144210.0,-184301.0,-1376580.0,-1413.78,-1017.8,-7192.54,7277570.0,0.000111539,98.0377,-179.919,-49.3142,-119.673,8,1,1419770904,305304,2347,524904,0.808689,0.191311,232.788,0,0.0,0,0,0,0,0.00497067,0.00175806,0.00811455,0.009677,1,0,188.2,0.0104499,0.770461,0.578631,-0.267058,0.0159754,9.66477e-06,-2.0872e-05,-5.82107e-06,9.66477e-06,2.0872e-05,5.82107e-06,189,-0.99114,-0.523982,-0.00129807,-0.851729,0,0,0,2,2,0,0,0,0,0,1,1,1,189,0.00129626,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:48:06,65.38021400237824,-10.763642435107158,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
190,2025,1,0,12,48,25,-0.188868,1.14088,899831,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.784389,-0.482441,-0.219714,0.32204,0.834591,-0.000666206,0.00101556,-0.550869,7142800.0,-185319.0,-1383780.0,-1421.35,-1017.54,-7191.02,-0.00138484,0.000283468,-0.0045853,0.00495116,0.00172342,0.00813047,0.00967413,190,190,190,-18.4168,-3.75733,-30.4306,0.00268823,-0.000335245,0.00778854,-0.00266532,0.000316422,-0.00779851,0,0,0,0,0,0,-0.00590507,-0.00288721,0.000734605,7142800.0,-185317.0,-1383770.0,-1420.31,-1017.5,-7191.15,7142800.0,-185319.0,-1383780.0,-1421.35,-1017.54,-7191.02,7277590.0,0.000115283,98.0378,-179.919,-52.0226,-116.907,8,1,1419770905,305305,2347,524923,0.808719,0.191281,232.131,0,0.0,0,0,0,0,0.00495116,0.00172342,0.00813047,0.00967413,1,0,189.2,0.00955915,0.768557,0.579907,-0.269928,0.0129173,9.53673e-06,-2.09683e-05,-5.75093e-06,9.53673e-06,2.09683e-05,5.75093e-06,190,-0.991138,-0.522407,-0.00121521,-0.852696,0,0,0,2,2,0,0,0,0,0,1,1,1,190,0.00141355,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:48:07,65.36760893088535,-10.821339285076832,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
191,2025,1,0,12,48,26,-0.189875,1.14066,899827,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.784393,-0.481946,-0.216033,0.325246,0.834611,-0.000666169,0.00101558,-0.550838,7141370.0,-186335.0,-1390960.0,-1428.76,-1017.43,-7189.62,-0.00174939,0.000931613,-0.00430172,0.00494238,0.00166424,0.00814179,0.00966879,191,191,191,-18.3816,-3.62784,-30.4742,0.00330705,-0.00134168,0.00715564,-0.00328478,0.00132233,-0.0071652,0,0,0,0,0,0,-0.0059418,-0.00284735,0.000717914,7141380.0,-186335.0,-1390960.0,-1427.72,-1017.31,-7189.73,7141370.0,-186335.0,-1390960.0,-1428.76,-1017.43,-7189.62,7277620.0,0.000115726,98.0378,-179.919,-54.805,-114.066,8,1,1419770906,305306,2347,524943,0.808749,0.191251,231.491,0,0.0,0,0,0,0,0.00494238,0.00166424,0.00814179,0.00966879,1,0,190.2,0.0098132,0.766449,0.581341,-0.272946,0.010007,9.40734e-06,-2.10635e-05,-5.68129e-06,9.40734e-06,2.10635e-05,5.68129e-06,191,-0.991138,-0.520397,-0.000746898,-0.853924,0,0,0,2,2,0,0,0,0,0,1,1,1,191,0.00198199,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:48:08,65.35500385939248,-10.879036135046505,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
192,2025,1,0,12,48,27,-0.190881,1.14044,899823,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.784479,-0.481006,-0.212651,0.32864,0.834631,-0.000666132,0.0010156,-0.550808,7139940.0,-187361.0,-1398150.0,-1436.0,-1017.15,-7187.97,-0.00143841,0.000719177,-0.00426798,0.00492825,0.00161349,0.0081506,0.0096604,192,192,192,-18.3285,-3.51496,-30.508,0.00272421,-0.000770979,0.00711788,-0.0027022,0.00075148,-0.00712733,0,0,0,0,0,0,-0.00597939,-0.00281136,0.000715165,7139940.0,-187354.0,-1398150.0,-1435.13,-1017.13,-7188.28,7139940.0,-187361.0,-1398150.0,-1436.0,-1017.15,-7187.97,7277600.0,0.000119759,98.0379,-179.919,-54.3718,-114.441,8,1,1419770907,305307,2347,524962,0.808778,0.191222,230.871,0,0.0,0,0,0,0,0.00492825,0.00161349,0.0081506,0.0096604,1,0,191.2,0.00976626,0.76458,0.582518,-0.275765,0.00668778,9.27664e-06,-2.11578e-05,-5.61217e-06,9.27664e-06,2.11578e-05,5.61217e-06,192,-0.991136,-0.519158,-0.000987969,-0.854678,0,0,0,2,2,0,0,0,0,0,1,1,1,192,0.00160818,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:48:09,65.3423987878996,-10.936675689236669,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
193,2025,1,0,12,48,28,-0.191887,1.14022,899824,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.784522,-0.48025,-0.209394,0.331722,0.834651,-0.000666095,0.00101563,-0.550777,7138520.0,-188375.0,-1405340.0,-1443.64,-1017.14,-7186.7,-0.00166085,0.000758778,-0.00474761,0.00491767,0.00156627,0.00816883,0.00966263,193,193,193,-18.2871,-3.4107,-30.5756,0.00318721,-0.000933277,0.00798037,-0.00316558,0.000913509,-0.0079896,0,0,0,0,0,0,-0.00599313,-0.00276006,0.000694446,7138500.0,-188374.0,-1405340.0,-1442.5,-1016.95,-7186.82,7138520.0,-188375.0,-1405340.0,-1443.64,-1017.14,-7186.7,7277590.0,0.000119128,98.0381,-179.919,-53.5436,-115.211,8,1,1419770908,305308,2347,524981,0.808808,0.191192,230.269,0,0.0,0,0,0,0,0.00491767,0.00156627,0.00816883,0.00966263,1,0,192.2,0.00909494,0.762746,0.583666,-0.278457,0.00372968,9.14464e-06,-2.12512e-05,-5.54353e-06,9.14464e-06,2.12512e-05,5.54353e-06,193,-0.991133,-0.51774,-0.00103898,-0.855537,0,0,0,2,2,0,0,0,0,0,1,1,1,193,0.00182597,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:48:10,65.32979371640673,-10.994315243426827,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
194,2025,1,0,12,48,29,-0.192894,1.14,899829,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.7845,-0.479344,-0.206113,0.335121,0.834671,-0.000666058,0.00101565,-0.550747,7137070.0,-189384.0,-1412530.0,-1450.55,-1016.79,-7185.21,-0.00155268,0.000453192,-0.00473872,0.0049062,0.00152803,0.00818755,0.00966652,194,194,194,-18.2432,-3.32587,-30.6461,0.00309151,-0.000466524,0.00797603,-0.00307009,0.000446503,-0.00798513,0,0,0,0,0,0,-0.00603128,-0.00272173,0.000683548,7137060.0,-189390.0,-1412530.0,-1449.84,-1016.76,-7185.37,7137070.0,-189384.0,-1412530.0,-1450.55,-1016.79,-7185.21,7277600.0,0.000113774,98.0381,-179.919,-52.8735,-115.823,8,1,1419770909,305309,2347,525000,0.808837,0.191163,229.683,0,0.0,0,0,0,0,0.0049062,0.00152803,0.00818755,0.00966652,1,0,193.2,0.00962209,0.760846,0.584873,-0.281133,0.000425592,9.0112e-06,-2.13436e-05,-5.47528e-06,9.0112e-06,2.13436e-05,5.47528e-06,194,-0.991134,-0.516658,-0.00112002,-0.856191,0,0,0,2,2,0,0,0,0,0,1,1,1,194,0.00161747,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:48:11,65.31718864491384,-11.052012093396502,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
195,2025,1,0,12,48,30,-0.1939,1.13978,899830,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.784317,-0.478519,-0.20259,0.338857,0.834691,-0.000666021,0.00101568,-0.550717,7135610.0,-190393.0,-1419720.0,-1458.16,-1016.77,-7183.77,-0.0014204,0.000235608,-0.00384266,0.00489283,0.00149651,0.00818822,0.00965538,195,195,195,-18.1922,-3.25631,-30.6516,0.00289067,-0.000229692,0.00640066,-0.00286944,0.000209224,-0.00640961,0,0,0,0,0,0,-0.00609902,-0.00269566,0.000673757,7135610.0,-190403.0,-1419710.0,-1457.21,-1016.53,-7183.93,7135610.0,-190393.0,-1419720.0,-1458.16,-1016.77,-7183.77,7277640.0,0.000109494,98.0378,-179.919,-54.4034,-114.235,8,1,1419770910,305310,2347,525019,0.808867,0.191133,229.109,0,0.0,0,0,0,0,0.00489283,0.00149651,0.00818822,0.00965538,1,0,194.2,0.0104074,0.758676,0.58634,-0.283914,-0.00310819,8.87658e-06,-2.14351e-05,-5.40736e-06,8.87658e-06,2.14351e-05,5.40736e-06,195,-0.991138,-0.515539,-0.000764425,-0.856866,0,0,0,2,2,0,0,0,0,0,1,1,1,195,0.00143981,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:48:12,65.30458357342097,-11.10965164758666,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
196,2025,1,0,12,48,31,-0.194907,1.13956,899828,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.7844,-0.47759,-0.199312,0.341905,0.834711,-0.000665984,0.0010157,-0.550686,7134150.0,-191414.0,-1426900.0,-1465.6,-1016.34,-7182.17,-0.00130528,0.000370575,-0.00449009,0.00487743,0.00145895,0.00819968,0.00965156,196,196,196,-18.1337,-3.17405,-30.6934,0.00267468,-0.000565021,0.00751674,-0.0026539,0.000544484,-0.00752545,0,0,0,0,0,0,-0.00609773,-0.00264194,0.000668377,7134150.0,-191415.0,-1426900.0,-1464.6,-1016.3,-7182.47,7134150.0,-191414.0,-1426900.0,-1465.6,-1016.34,-7182.17,7277660.0,0.000109895,98.0376,-179.919,-55.9618,-112.618,8,1,1419770911,305311,2347,525038,0.808896,0.191104,228.546,0,0.0,0,0,0,0,0.00487743,0.00145895,0.00819968,0.00965156,1,0,195.2,0.00914417,0.756864,0.587328,-0.286646,-0.00613751,8.74095e-06,-2.15255e-05,-5.33981e-06,8.74095e-06,2.15255e-05,5.33981e-06,196,-0.991142,-0.514149,-0.00118988,-0.8577,0,0,0,2,2,0,0,0,0,0,1,1,1,196,0.00135687,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:48:13,65.29197850192809,-11.167348497556336,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
